nctid,why_stopped,covid19_explicit,restart_expected
NCT03353259,DMC concluded that the results of 382 included patients were clear.,FALSE,NA
NCT03354520,PI departure from institution,FALSE,NA
NCT03358706,unavailability of probe substrates,FALSE,NA
NCT03361189,Insufficient recruitment,FALSE,NA
NCT03361345,Lack of recruitment,FALSE,NA
NCT03361982,recruitment issues,FALSE,NA
NCT03366155,Study on hold at the direction of the IRB.,FALSE,NA
NCT03366220,The study was halted early due to low patient accrual secondary to COVID-19 and significant heterogeneity in clinical manifestations of sepsis precluding enrollment.,TRUE,FALSE
NCT03366467,The clinic no longer have sensory adapted environment equipment,FALSE,NA
NCT03367689,Very slow recruitment due to subject profile,FALSE,NA
NCT03367819,"The study was stopped after interim analysis indicated that overall result was not sufficient to satisfy per-protocol criteria to move forward in metastatic, castration-resistant prostate cancer (mCRPC) and non-small cell lung cancer (NSCLC) cohorts.",FALSE,NA
NCT03369444,Terminated early due to challenges during the COVID-19 pandemic and a change in requirements of data to be submitted for marketing authorisation.,TRUE,FALSE
NCT03370120,"Based on available data, UCB has decided to stop development of padsevonil as adjunctive treatment of focal-onset seizure",FALSE,NA
NCT03372941,Funding and recruitment limited by pandemic,TRUE,FALSE
NCT03380273,Patient enrollment too small and slow due to pandemic situation,FALSE,NA
NCT03380507,The research is no longer funded and terminated due to futility,FALSE,NA
NCT03380559,Impact caused by Covid -19,TRUE,FALSE
NCT03382041,Original PI no longer works at UAB,FALSE,NA
NCT03382769,"Early terminated due to COVID-19 public health emergency, with a patient population in vulnerable populations (older adults) seeking cochlear implantation as elective Standard of Care.",TRUE,FALSE
NCT03384875,Sponsor's decision for business reasons,FALSE,NA
NCT03386214,Sponsor stopped development of pevonedistat,FALSE,NA
NCT03389438,Shortage of funds.,FALSE,NA
NCT03395288,Performed a futility analysis and determined that study objectives could not be met.,FALSE,NA
NCT03396666,Inclusion of the last Patient,FALSE,NA
NCT03396705,Poor recruitment,FALSE,NA
NCT03400306,Strategic considerations,FALSE,NA
NCT03401710,For very slow recruitment,FALSE,NA
NCT03407040,Investigator left NIH,FALSE,NA
NCT03407079,Administrative hold,FALSE,NA
NCT03408652,lack of recruitment,FALSE,NA
NCT03411837,Investigator moved from institution.,FALSE,NA
NCT03423355,change in sponsor,FALSE,NA
NCT03425006,Administrative reasons,FALSE,NA
NCT03425435,preterm stop due to low recruitment numbers during and still ongoing pandemic,TRUE,FALSE
NCT03432897,Lack of enrollment secondary to eligibility criteria,FALSE,NA
NCT03434353,Study was terminated due to sponsor's decision to not pursue further development of inarigivir soproxil in chronic hepatitis B.,FALSE,NA
NCT03434366,The effects are not good,FALSE,NA
NCT03435315,Stopped prior to enrolling anticipated sample size due to COVID-19,TRUE,FALSE
NCT03435575,Inclusion rate not reached and due to the COVID-19 pandemic not enough follow up measurements of the included participants.,TRUE,FALSE
NCT03435692,Funding was exhausted prior to enrolling intended number of patients.,FALSE,NA
NCT03436680,"Due to lack of funds, time, and staff cannot activate the study.",FALSE,NA
NCT03437031,Problems with recruitment,FALSE,NA
NCT03438877,Patients recruited difficult.,FALSE,NA
NCT03439033,Study Drug was FDA approved Summer 2021,FALSE,NA
NCT03441464,Interim analysis indicated a change in study design to collect in vivo data,FALSE,NA
NCT03442556,Enrollment Hold,FALSE,NA
NCT03443908,Study stopped due to lack of enrollment.,FALSE,NA
NCT03444727,Not enough enrollment,FALSE,NA
NCT03445923,Slow recruitment due to Covid-19 restrictions.,TRUE,FALSE
NCT03446118,Terminated due to lack of funding,FALSE,NA
NCT03446456,"Due to COVID-19,",TRUE,FALSE
NCT03446508,Not enough participants,FALSE,NA
NCT03446807,Sponsor Decision to terminate,FALSE,NA
NCT03447262,At Sponsor's Discretion,FALSE,NA
NCT03449771,Inclusion of the last patient,FALSE,NA
NCT03451474,PI left institution,FALSE,NA
NCT03456193,reviewing eligibility criteria,FALSE,NA
NCT03456271,limited Patient recruitment,FALSE,NA
NCT03456635,Due to COVID,TRUE,FALSE
NCT03460015,Study halted prematurely and will not resume; participants are no longer being examined or receiving intervention The study was terminated prematurely due to inclusion difficulties,FALSE,NA
NCT03461458,Principal Investigator transition,FALSE,NA
NCT03461952,cfDNA screening data found that the prevalence of POLE/POLD1 mutations was lower than expected. It was determined that there are no feasible options to amend this study in a fashion that would not be duplicative of other currently accruing trials.,FALSE,NA
NCT03462004,On hold due to pandemic,TRUE,TRUE
NCT03462966,recruitment challenges,FALSE,NA
NCT03462979,covid-19 pandemic,TRUE,FALSE
NCT03465111,Sponsor stopped study enrollment,FALSE,NA
NCT03465137,PI left institution,FALSE,NA
NCT03466801,the clinical significance is little,FALSE,NA
NCT03467217,Trial stopped for futility,FALSE,NA
NCT03469050,Sponsor's decision,FALSE,NA
NCT03471598,The COVID-19 pandemic held the candidates and/or participants back to join. The investigators also stopped recruiting for safety concern.,TRUE,FALSE
NCT03472833,"slow recruitment, patients lost to follow-up due to Covid-19 pandemic.",TRUE,FALSE
NCT03473340,"Slow and delayed recruitment due in part to COVID, led to a decision to end funding and terminate the trial.",TRUE,FALSE
NCT03475797,Sponsor's decision to stop the study prematurely due to insufficient inclusion.,FALSE,NA
NCT03477006,"Slow enrollment, financial considerations and global pandemic",TRUE,FALSE
NCT03477162,"Enrollment was closed as efforts had become more challenging, and the lab indicated that they were able to obtain their primary objective with the number that had already been enrolled.",FALSE,NA
NCT03477539,Enrollment reached and to review data,FALSE,NA
NCT03478163,Problems with recruitment,FALSE,NA
NCT03479931,Due to required changes in methods.,FALSE,NA
NCT03481556,The sponsor decided to terminate the study following an FDA request of a partial clinical hold.,FALSE,NA
NCT03483298,recruitment issues,FALSE,NA
NCT03484819,Other - To investigate reported atrial fibrillation event.,FALSE,NA
NCT03485053,Sponsor terminate the trial and will conduct a phase 2b clinical trial further,FALSE,NA
NCT03486587,"Participants have better treatment selection, resulting in a slow recruitment.",FALSE,NA
NCT03487705,Halted Prematurely due to difficulties in inclusion.,FALSE,NA
NCT03488472,This feasibility study only accrued one patient since site activation. We believe that the primary reason for this is low patient motivation to go on study and wear the device. We attempted to broaden this study to partner sites without success.,FALSE,NA
NCT03489109,Slow/Insufficient accrual,FALSE,NA
NCT03489382,Change in protocol design due to COVID-19 pandemic,TRUE,FALSE
NCT03489746,Study halted prematurely but potentially will resume,FALSE,NA
NCT03489811,COVID-19 pandemic introduced confounding factors that would bias the study data. Study rescheduled for future dates post-pandemic.,TRUE,FALSE
NCT03490331,No patient ongoing (none completed the study). Changes to the viral vector ongoing.,FALSE,NA
NCT03490903,No patients enrolled,FALSE,NA
NCT03493945,Protocol to be updated with new drug information.,FALSE,NA
NCT03495479,No funding,FALSE,NA
NCT03496259,"Poor recruitment, one of investigators left institution.",FALSE,NA
NCT03497455,COVID pandemic / Change in strategic direction,TRUE,FALSE
NCT03497507,Lack of enrollment,FALSE,NA
NCT03499119,"Per Amgen Regulatory and Study Team, the study can move forward with the close out activities for the PK study since all ongoing subjects have completed based.",FALSE,NA
NCT03502499,slow enrollment,FALSE,NA
NCT03504410,Futile,FALSE,NA
NCT03511079,Difficulty with recruiting due to staffing and Covid-19,TRUE,FALSE
NCT03511417,Due to the delay in establishing FDA regulations for over-the-counter hearing aids,FALSE,NA
NCT03512197,The study was analyzed to be futile hence was stopped after Futility Analysis.,FALSE,NA
NCT03513068,COVID-19,TRUE,FALSE
NCT03514563,Due to Covid-19 pandemic,TRUE,FALSE
NCT03515226,Challenges in recruiting eligible participants,FALSE,NA
NCT03516747,we gave up,FALSE,NA
NCT03519984,Study drug supply issue,FALSE,NA
NCT03521310,Continued randomization was questioned on ethical grounds after the WHO iKMC study reported mortality reduction in May 2021. The DSMB recommended to stop the trial after reviewing a preliminary data analysis because of benefit of the intervention.,FALSE,NA
NCT03522584,Terminated by the sponsor due to lack of efficacy in study treatment.,FALSE,NA
NCT03523663,difficulty recruiting pediatric participants followed by a prolonged shut down due to COVID-19,TRUE,FALSE
NCT03526172,Halting of all research and elective surgeries due to the Covid-19 pandemic,TRUE,FALSE
NCT03527472,We are doing an interim analysis at approximate halfway point of enrollment.,FALSE,NA
NCT03527810,interim analysis of the data was not supportive of continuing the study.,FALSE,NA
NCT03529071,Unable to recruit enough participants due to limited grant funding.,FALSE,NA
NCT03529097,No participants enrolles,FALSE,NA
NCT03529799,COVID-19 pandemic,TRUE,FALSE
NCT03529838,Early interruption caused by the COVID-19 pandemic.,TRUE,FALSE
NCT03530423,Principal Investigator Decision,FALSE,NA
NCT03531112,Study terminated due to COVID-19,TRUE,FALSE
NCT03531788,COVID inhibited additional home visits for device installation and testing,TRUE,FALSE
NCT03532750,PI left institution,FALSE,NA
NCT03534817,COVID-19,TRUE,FALSE
NCT03537222,Not enough participants and study funding,FALSE,NA
NCT03538444,Recruitment stopped due to COVID19 and PI made an institution switch.,TRUE,FALSE
NCT03541954,End of inclusions,FALSE,NA
NCT03544099,Difficult to recruit Nasopharyngeal Carcinoma Patients With Detectable Plasma Epstein-Barr Virus DNA,FALSE,NA
NCT03547869,Funding finished,FALSE,NA
NCT03548727,Low Accrual,FALSE,NA
NCT03554083,pending a protocol amendment to add another treatment group,FALSE,NA
NCT03554473,Enrollment paused until amendment approved.,FALSE,NA
NCT03556020,Pending Termination: Study drug resupply delayed (Covid-19),TRUE,FALSE
NCT03560011,Decision of Data Safety Monitoring Board,FALSE,NA
NCT03560765,No longer able to recruit due to COVID lockdowns,TRUE,FALSE
NCT03564145,"Per protocol, the Sponsor could terminate the study once 300 participants completed a total of 28 weeks of treatment and 100 participants completed a total of 52 weeks.",FALSE,NA
NCT03566199,Phase 1 has completed sufficient safety assessments at highest dose level.Protocol for phase 2 expansion is ongoing.,FALSE,NA
NCT03568084,SARS-CoV-2 Pandemic,TRUE,FALSE
NCT03570489,Could not recruit patients because of Covid 19 restrictions and because of lack of efficacy for primary endpoint,TRUE,FALSE
NCT03571204,Coronavirus 2019 (COVID-19) pandemic,TRUE,FALSE
NCT03574337,Inadequate funding,FALSE,NA
NCT03575208,Slow/Insufficient accrual,FALSE,NA
NCT03576131,Sponsor decision,FALSE,NA
NCT03576534,"Given SARS CoV2 pandemic, we had difficulty enrolling patients in the proposed time frame",TRUE,FALSE
NCT03577288,"Study had to be stopped in 2020 with the health crisis linked to COVID-19. Following this, and in view of the sanitary conditions, it was not possible to resume recruitment (research was taking place within the University of Lyon 2 and in schools)",TRUE,FALSE
NCT03579160,Due to the insufficient accrual rate and strategic reasons to focus our efforts on higher impact research projects.,FALSE,NA
NCT03581084,The study was redesigned to be conducted in an outpatient setting.,FALSE,NA
NCT03581279,Enrollment levels insufficient to continue.,FALSE,NA
NCT03581292,Scheduled Interim Monitoring,FALSE,NA
NCT03581513,DSMB halted the study due to safety concerns.,FALSE,NA
NCT03586687,insufficient rate of accrual,FALSE,NA
NCT03593109,Suitable patients were not recruited,FALSE,NA
NCT03594955,Sponsor decision,FALSE,NA
NCT03595878,Recruitment temporarily paused due to COVID-19 and expected to resume.,TRUE,TRUE
NCT03599336,Slower than expected enrollment.,FALSE,NA
NCT03599362,PI departure from institution,FALSE,NA
NCT03600909,Accrual has been slow,FALSE,NA
NCT03602495,"Based on IDMC's recommendations during the interim analysis""the trial has reached the goal of early termination of the trial"". the sponsor communicating with CDE, CDE agreed to unblind the trial and submit a NDA.",FALSE,NA
NCT03603964,Early termination not due to patient safety,FALSE,NA
NCT03604185,COVID-19 forced the shut down of the study,TRUE,FALSE
NCT03604536,not able to recruit patients,FALSE,NA
NCT03605329,recruitment rate lower than expected,FALSE,NA
NCT03606980,Slow enrollment,FALSE,NA
NCT03608540,Enrolment too slow,FALSE,NA
NCT03609073,enrollment too slow,FALSE,NA
NCT03610230,Difficult patient recruitment due to COVID-19 epidemic,TRUE,FALSE
NCT03614611,Lack of fund,FALSE,NA
NCT03614728,Trial terminated due to internal review of clinical data in context of indication under investigation,FALSE,NA
NCT03618823,Early termination due to COVID-19 cases and cancelled surgeries.,TRUE,FALSE
NCT03621397,"We are no longer recruiting research participants for this study. Also, a co-investigator is no longer working at this institution and is no longer a part of this study.",FALSE,NA
NCT03621449,Lack of funding,FALSE,NA
NCT03622697,Study expired in IRB.,FALSE,NA
NCT03624790,On hold due to the pandemic.,TRUE,FALSE
NCT03624907,Slow accrual,FALSE,NA
